locus_id	mean_6h	mean_8h	mean_12h	mean_18h	std_dev_6h	std_dev_8h	std_dev_12h	std_dev_18h
AT1G66970	1.183259044	1.165554252	1.230516215	1.167182905	0.0226547117	0.0225296664	0.1124118331	0.1338595486
AT1G66980	0.9848924673	1.2575740677	1.788571535	1.943307663	0.1667388537	0.0889576859	0.5289872275	0.2685335787
AT1G67080	1.1826160007	1.2001582117	1.0093340713	1.1957961857	0.8127951182	0.9168070532	0.1350270782	0.4016328684
AT1G67090	0.95107937	0.936276069	0.993116672	0.966898513	0.0280323399	0.0216671138	0.0296137663	0.0121709719
AT1G67120	1.1793807683	1.2353016373	1.4894245517	1.146395655	0.0638364564	0.0496700507	0.0626830773	0.1007683826
AT1G67140	1.1324139103	1.1846356693	1.0972435177	0.9987757043	0.1035588472	0.0691558946	0.0052378037	0.0624731851
AT1G67230	1.0198601903	0.9661429467	1.165639608	0.742047132	0.0082797111	0.033523644	0.1894824794	0.1010982794
AT1G67280	0.955070206	0.9614306647	1.0916052767	1.1676747993	0.0036387977	0.0346863208	0.0324655155	0.0517185356
AT1G67350	1.0658107773	1.0378936373	1.0619355273	1.0071837787	0.0176290703	0.0306259641	0.0420971119	0.0509215676
AT1G67430	0.9687488587	0.9505872437	1.1301357377	1.042695495	0.0812382393	0.0213063369	0.1398213567	0.0653994213
AT1G67490	1.0944104223	1.1295820577	1.2787501887	1.2384973357	0.0679768184	0.0041088374	0.029887464	0.0955865562
AT1G67550	1.1276449487	1.1209631533	1.3135155787	1.2800901883	0.0468259748	0.1092291781	0.166815007	0.07884755
AT1G67560	1.1591418927	1.230109997	1.3405957643	1.2959728667	0.0207285343	0.0373195639	0.0457929802	0.1066959202
AT1G67680	1.035429102	1.1068999213	1.107834114	1.094750552	0.0528975563	0.0296565778	0.0941399565	0.0266236816
AT1G67700	1.055203653	0.999933877	0.978135426	0.9606156557	0.034229204	0.008185308	0.0100910819	0.0215167597
AT1G67730	0.909598797	0.8790814323	0.8610882003	0.9211429737	0.0348120445	0.0288402955	0.0495193436	0.030085804
AT1G67840	1.060417483	1.0760332807	1.1622766597	1.066140747	0.0673638069	0.0547329562	0.1271171471	0.0171133219
AT1G67930	1.1538087357	1.0339648287	1.0736036473	1.1433413427	0.0423214667	0.0623447729	0.066218157	0.0478806904
AT1G68010	0.978988312	0.9370117	0.9368920247	1.0234931147	0.0202018531	0.0785655124	0.0300761844	0.0723985155
AT1G68300	1.0442467993	0.951902974	1.049134708	1.2332736133	0.1197056148	0.0916279009	0.0706395493	0.1137986285
AT1G68370	1.1861807273	0.9976291167	0.9055170163	1.0299772227	0.1330235849	0.1604050389	0.0935396444	0.2206535834
AT1G68530	1.3159898463	1.2849395657	1.2121767403	1.0674825793	0.1064472442	0.1147375263	0.0333586032	0.0230894802
AT1G68560	1.8177725937	1.6823316053	1.4962871723	1.3528721933	0.0660807767	0.0479868057	0.0978978618	0.132876777
AT1G68590	1.2898253317	1.2128792777	1.1710743487	1.0715196247	0.0335366639	0.0184929456	0.0149922224	0.0347585709
AT1G68730	0.705847909	0.658322825	0.7415447837	0.9356085973	0.090969274	0.1369864929	0.2012237624	0.028905344
AT1G68760	0.9437967367	0.9264909443	0.8628811603	0.8089228763	0.1042882106	0.0625440571	0.0432394683	0.0317270675
AT1G68790	0.824383166	0.9338636493	1.0006545357	1.075934281	0.2681677666	0.1834236594	0.3316139731	0.6769095075
AT1G68830	1.370771947	1.2804879813	1.4609560583	1.2201666	0.2778679739	0.1048517938	0.0879532962	0.0194971147
AT1G68890	1.0336719	1.1032656607	1.057937284	1.0541570237	0.0266005522	0.076103315	0.0987042846	0.0866368439
AT1G68910	0.808919405	0.7809443683	1.0434239643	0.9769438763	0.0451945058	0.1217772148	0.0388035704	0.1739335918
AT1G69200	1.6166773253	1.505286482	1.398457251	1.2388331523	0.0243243633	0.0513295477	0.0414810868	0.014004257
AT1G69250	0.9821584563	0.9742872727	1.0226123907	0.927245644	0.2088203849	0.0448412536	0.0145143382	0.0480304987
AT1G69340	0.986354527	0.982126643	1.1688198033	1.1762651167	0.0128686951	0.0228418297	0.1070693402	0.1251811952
AT1G69730	0.570588419	0.56320441	0.8057882323	0.8623722423	0.017185548	0.0408669666	0.1286775336	0.03341601
AT1G69740	1.2720536273	1.1055294627	1.034623502	0.949442821	0.0215484776	0.0869170147	0.0562426461	0.0576584826
AT1G69800	1.2496113973	1.1071230433	1.081915505	1.1140509717	0.1130513562	0.133173919	0.0562772022	0.1072752117
AT1G69830	1.477297672	1.3248401837	1.4659247367	1.3172803073	0.0316737116	0.0740812836	0.0649370921	0.0832702591
AT1G69840	0.922689233	0.8097069483	0.9181480753	0.905840486	0.0087703695	0.0334534427	0.0634463444	0.0537624705
AT1G69960	0.916741322	0.914826756	0.938142235	1.0138323823	0.0606368594	0.0312221438	0.1934337324	0.0618347268
AT1G70070	1.265604139	1.0872809793	1.15794427	0.9742785243	0.0322474962	0.0612166802	0.051572671	0.036995937
AT1G70200	1.1584458513	1.1563949337	1.3801999657	1.0177959737	0.0990602408	0.0420392769	0.0873134042	0.0227466917
AT1G70290	1.738962896	1.412263283	1.3248061343	1.148165949	0.1721663055	0.1185852819	0.1197145202	0.1620291771
AT1G70310	0.8312356067	0.840151158	0.903073233	0.893197017	0.0113432255	0.0320037843	0.0695117192	0.0327837686
AT1G70320	1.0184102873	0.9702086693	1.086994368	0.8609277133	0.0090643899	0.0380350293	0.057507064	0.0155670406
AT1G70330	1.039840829	0.908169107	1.014291036	0.989270476	0.0997155574	0.0358805075	0.0298581042	0.0737920239
AT1G70410	0.9585082167	0.9409238547	0.9782680673	0.8829637063	0.0262267716	0.0227861276	0.0337271254	0.0484644922
AT1G70570	1.3636983267	1.4830143293	1.6780909793	1.1896071817	0.1759529762	0.0776905885	0.1077036133	0.0776251299
AT1G70580	1.18660947	2.2708471403	2.561249214	1.2602958263	0.1864640446	0.3643417296	0.2985738975	0.3056664943
AT1G70610	0.8806244343	0.891872971	0.947418679	1.0141163157	0.0637425868	0.045887155	0.0456097594	0.0789156399
AT1G70730	0.888894916	0.9251615283	1.2168717127	1.249511509	0.0100344481	0.0365417678	0.0825634029	0.1151329993
AT1G70770	0.9247507153	0.953820944	1.1557633003	1.1172233343	0.0315114105	0.0526349119	0.0390576331	0.0867606806
AT1G70820	0.8650314733	0.9751253713	1.3677353893	1.4238449657	0.055151236	0.0429013109	0.1096704216	0.0921555971
AT1G70830	1.2679543247	1.095710127	1.226647689	1.3007353183	0.0308469178	0.049912567	0.0574543947	0.0440199991
AT1G70890	1.325536605	1.3231082193	1.0998982067	0.982340621	0.0165648673	0.0685690515	0.0833230067	0.028671049
AT1G70940	1.1600691037	1.135605509	1.121772274	0.835888895	0.0737217697	0.1667830751	0.0766406473	0.1087235818
AT1G71040	1.548472573	1.6020007717	1.3506531913	1.4286667963	0.1755017923	0.2429101207	0.1343253396	0.037433194
AT1G71100	0.6993041707	0.7013204387	0.851493574	0.9497414363	0.052160898	0.0436438249	0.0548431544	0.0294462127
AT1G71220	0.936875899	0.9976688673	1.133353032	1.0665476433	0.0173940056	0.0285224646	0.0143370569	0.0623553324
AT1G71240	2.3057113487	1.786292954	2.480146638	2.9116524927	0.6447190327	0.1624907673	0.2421414902	0.4362811194
AT1G71270	1.0003878567	1.2437980797	1.3589380103	1.2318727017	0.0761577409	0.0638466535	0.0507672411	0.0427231011
AT1G71410	1.0555734577	1.1146094303	1.1911106673	1.077702169	0.1061285189	0.057257315	0.0324441662	0.0853791722
AT1G71460	1.7299934657	1.6608600417	1.7481216933	1.376227663	0.0175036666	0.0528840036	0.0976657017	0.0617986926
AT1G71500	0.8491533233	0.9246708813	0.9874674483	1.0841390613	0.0341066596	0.0132217046	0.0484058273	0.0788976258
AT1G71695	1.264314129	1.0806597233	1.0644946263	1.151782562	0.014829924	0.075869084	0.0581727416	0.091247484
AT1G71720	1.130852908	1.1172126847	1.5765073467	1.2863837947	0.1211607152	0.2093762416	0.0715337637	0.0377795768
AT1G71810	0.7486959557	0.778506712	1.1272947413	1.258342179	0.0150832556	0.0180377844	0.0592027895	0.1803226458
AT1G71820	1.038709584	0.9442889653	0.924058638	1.048459025	0.0665627416	0.0696538016	0.0811758576	0.0600664768
AT1G71860	1.014458431	1.23346199	1.17710766	0.968457756	0.1495109028	0.0315227502	0.0488326254	0.0436815491
AT1G71920	1.158311192	1.1005425817	1.03433635	1.0774402043	0.0382926553	0.046540609	0.0135070802	0.0506645204
AT1G72150	2.2806299477	1.7022964747	1.5893391043	1.331222622	0.1683171559	0.0413885889	0.026670046	0.2091757723
AT1G72160	1.4983380883	1.4377584927	1.6232261707	1.6714888123	0.137254723	0.0626612358	0.0951721716	0.300556121
AT1G72170	1.4590724707	1.454963098	1.4650520943	1.2329868143	0.1048298366	0.1230762293	0.1584977202	0.0493188738
AT1G72340	2.236573365	1.5214191523	1.36146819	1.1615224763	1.4475549864	0.2620506488	0.1829615055	0.1454011077
AT1G72370	1.102937057	0.985010857	0.9225075313	0.9042091227	0.0338057656	0.0751148725	0.0323806501	0.0466188331
AT1G72440	0.8596831603	1.036214954	0.8446406057	0.7319869557	0.2157117284	0.024818285	0.1553472222	0.0800207405
AT1G72550	1.2302598877	1.191565946	1.3310787863	1.2923433723	0.047864013	0.01729084	0.095031015	0.1873793018
AT1G72560	1.415816525	1.1360741987	1.247747998	1.1614584937	0.0658371251	0.0898788702	0.089901128	0.0837624952
AT1G72610	1.4588143207	1.3067949517	1.2625275717	1.1316169767	0.0883603513	0.0674964306	0.0486863912	0.0880491324
AT1G72640	0.8709565407	0.889988858	0.9370638713	0.987337299	0.0387595965	0.0624794974	0.0505380873	0.0300049518
AT1G72680	1.2168525857	1.0265959147	0.9571679237	1.047078239	0.0788741572	0.091037071	0.0428118439	0.0385815692
AT1G72730	1.690422593	1.3986683653	1.2976007047	1.1765348047	0.118463506	0.0302349576	0.132087718	0.0921867444
AT1G72750	0.9474373343	0.9357930217	0.9175929713	0.9904441987	0.0239724496	0.018855514	0.0650412504	0.0376200919
AT1G72970	2.088611248	1.9456148893	1.283795456	0.9742740767	0.0725258394	0.114746876	0.1411109967	0.1911534097
AT1G73060	0.966192069	1.0484182187	0.9913906953	1.1647285517	0.0324848681	0.022226103	0.1488027081	0.0218957542
AT1G73110	1.1051767337	0.99704084	0.96479788	0.9952718913	0.0472093263	0.0949317807	0.0522609756	0.0907512461
AT1G73170	1.2294968473	1.160627012	1.2497945973	1.2636475967	0.0692374704	0.0856513799	0.1545533614	0.134138507
AT1G73230	1.0726127747	1.0776808917	0.994195582	0.95219318	0.0208254759	0.0367264815	0.0537261847	0.0419792254
AT1G73240	0.261141209	0.274322417	0.2635769927	0.3485495667	0.0665580116	0.0243139183	0.0296499468	0.1111689734
AT1G73250	1.0750291777	1.101129768	1.0965730163	1.2188533177	0.0576760398	0.0602001918	0.1498410848	0.0562136912
AT1G73370	0.8851662183	0.7589229907	0.9224680073	0.9906337137	0.018837231	0.0732071656	0.133347769	0.1054355904
AT1G73430	1.330952139	1.1673222383	1.2878458573	1.190266509	0.0336427218	0.09261737	0.0243859645	0.1359581283
AT1G73600	1.6396539313	1.918407932	1.3928028023	0.9181617477	0.0762654601	0.0862440099	0.0797765639	0.0217837441
AT1G73660	1.128565798	1.1043078357	0.996990244	0.922929958	0.1519761077	0.0272341037	0.0907612115	0.0306078616
AT1G73980	1.0414473783	1.0402698343	1.2722366657	1.2647593897	0.0448297966	0.0239964277	0.0921162762	0.2029463033
AT1G73990	1.1905607477	1.058119296	1.2513036083	1.2794584693	0.0411652989	0.0725789558	0.0653975687	0.1161138033
AT1G74020	1.091013074	1.121236161	1.1565678623	1.452770331	0.0571627801	0.0034638394	0.1052903886	0.1863818676
AT1G74030	1.177413252	0.6813302943	0.576348077	0.8296924763	0.1829285256	0.0949040688	0.0173252863	0.1597155207
AT1G74040	0.9060920177	0.9827605583	0.9660524863	1.1464197357	0.0345514386	0.0753123997	0.0459615394	0.0237620222
AT1G74050	1.165658078	1.0641467237	1.0641444317	0.974038062	0.0382413995	0.020814643	0.0516628047	0.0209019804
AT1G74070	1.1052320027	0.9947745003	0.9244231973	1.000424118	0.0372777129	0.0154605168	0.1426805066	0.0423092069
AT1G74090	0.941529023	1.0187729563	1.237149504	1.532182254	0.0394493881	0.0781446955	0.0360870293	0.1711399429
AT1G74100	1.128909497	1.0747958043	1.1523787547	1.340625723	0.046560856	0.0897257182	0.0165661832	0.080625763
AT1G74230	0.9601304377	0.9118394247	0.940776896	1.068210551	0.0447128513	0.0335516936	0.0670126306	0.0367051982
AT1G74260	1.0065230767	0.9506814427	1.0310523087	1.07070697	0.0201139139	0.0265548191	0.0611884777	0.0380340483
AT1G74470	1.253901448	1.1263405923	1.0156337573	1.0256158373	0.0277332143	0.1096051389	0.0632988268	0.0770595267
AT1G74560	1.018766851	1.1512742147	1.0629216623	1.1872874017	0.1353490943	0.0331514872	0.1605151387	0.1671926281
AT1G74640	1.3102536287	1.1944881647	1.052599211	1.0156809887	0.0677557874	0.0995438075	0.1080816252	0.0521276771
AT1G74690	1.5848292163	1.388846473	1.464176825	1.175628636	0.1012887031	0.033850197	0.1372387462	0.1276872262
AT1G74790	1.7560216887	1.2584158323	1.0678204067	0.9620779497	0.0744890204	0.0844933685	0.0607947119	0.1037653427
AT1G74850	1.3209569533	1.2195939747	1.224241731	1.1656970213	0.0651775767	0.0114513536	0.082136807	0.1257883579
AT1G74880	0.946627811	0.9595050167	0.963629774	0.9941999733	0.0345035947	0.0184982121	0.0642467356	0.0515045282
AT1G74910	1.242995088	1.1362251847	1.1353594397	1.0929630387	0.0379115389	0.0732891865	0.0190973927	0.0816401142
AT1G74920	1.077643992	1.0185569903	1.0412195723	1.2408869893	0.0832721056	0.0405546636	0.0348769618	0.0828487539
AT1G74960	1.2409968737	1.101912558	1.0668116743	1.109265582	0.0092729025	0.0910440878	0.1049410733	0.0573551053
AT1G74970	1.109824099	1.0973936183	1.0568627077	0.9436033133	0.0380370191	0.0101098625	0.0468620984	0.0277186433
AT1G75010	1.4022991527	1.4337227567	1.396288194	1.1999328987	0.1233903487	0.2428331428	0.1857921366	0.1122516111
AT1G75040	0.9962181677	0.7598667187	0.9293167857	0.9333598	0.0308898024	0.0958477783	0.2279905376	0.0786571824
AT1G75140	1.2628861627	1.2169474903	1.5259110957	1.4252522393	0.0783070061	0.0291061191	0.192363456	0.3449444946
AT1G75200	1.3504050617	1.221811373	1.6933268603	1.510659897	0.2257959172	0.0524280615	0.1681092411	0.3645655069
AT1G75210	1.125802106	1.314897242	1.338491857	1.0287511223	0.1883418702	0.0734191569	0.190207797	0.0460629041
AT1G75270	1.0722132693	1.065516282	1.1025810133	1.2854996943	0.0763486066	0.0559939207	0.1032692285	0.039817809
AT1G75280	0.9842077023	0.953827341	1.062159133	1.1920211623	0.0180771046	0.0507014253	0.1288992719	0.0519943981
AT1G75330	1.0331802337	1.0190437723	1.026421968	1.0579679377	0.0063861066	0.0390999774	0.1135828588	0.0115697021
AT1G75350	1.1317540353	1.0817814783	1.1051559327	0.981177484	0.0423651561	0.0312227185	0.0458024964	0.0349511146
AT1G75380	0.65436762	1.468246301	2.1890532477	1.4389296373	0.0466743864	0.2685218232	0.4667351197	0.1208579525
AT1G75460	0.867887769	0.9233744397	1.0541134897	1.032326462	0.1585351392	0.0632296532	0.0711694555	0.0158261506
AT1G75500	0.8786739263	0.914385632	1.0736430127	0.8858570067	0.0245214533	0.0239669976	0.1238411027	0.0225059228
AT1G75660	1.3714186807	1.1552066603	1.127803968	1.071991987	0.0131464094	0.064097469	0.0610743248	0.0690423442
AT1G75680	0.988030078	0.9635326657	0.95286652	0.9417319257	0.0644042559	0.0222167511	0.0590478277	0.0468033461
AT1G75690	1.0011048363	1.008017425	0.9811569587	0.9587181963	0.0094260204	0.0457430574	0.0379707993	0.0563954562
AT1G75750	0.9893457277	1.0309394313	1.1981314013	1.3840108703	0.1036613597	0.0835019185	0.1766162518	0.116606882
AT1G75850	1.06403324	1.1308411787	1.3660544097	1.3039543117	0.0535841574	0.0248390854	0.0879421537	0.1600369437
AT1G75950	1.055495708	1.079245396	1.023830182	1.0031613503	0.0356914392	0.0190382821	0.0557799721	0.0851953051
AT1G75990	1.289470152	1.280639132	1.223849224	1.0099357087	0.2386124472	0.0334146018	0.0428560219	0.0192934558
AT1G76010	1.236897769	1.1261483863	0.841658345	0.8029555313	0.0572090559	0.0824786731	0.0382782627	0.111817906
AT1G76020	1.01018373	0.890264906	0.8231713687	0.8532704217	0.0262994013	0.0412485532	0.097600273	0.0593970626
AT1G76080	0.7595471183	0.7701399827	0.7928900453	0.8999582837	0.0599033959	0.0349580646	0.0915187017	0.0774504555
AT1G76090	1.4631694923	1.3686446927	1.3166850337	1.0803480447	0.0470620217	0.1107774843	0.0353967285	0.1177299791
AT1G76100	1.509464342	1.2199686263	1.1733655257	1.1036797483	0.0558417877	0.0374151129	0.0187554625	0.0121723062
AT1G76140	1.1617214623	1.1762645177	1.5596805623	1.3598322003	0.0795448686	0.0980902532	0.1652757139	0.1793948209
AT1G76150	0.7794640363	0.8025790427	0.9280518187	1.072098505	0.0244178831	0.0099454114	0.0202362021	0.0281913751
AT1G76160	1.035502528	0.964744564	0.9311259343	1.1534740583	0.0386001898	0.0290971582	0.0115424972	0.0792724784
AT1G76180	0.7073751197	0.727445567	0.8288533567	0.872571821	0.0677103731	0.0632832332	0.0111482926	0.1201821406
AT1G76400	0.9886097573	1.0218414153	1.2470018053	1.248784597	0.0289256486	0.0272484696	0.0650656319	0.1187560956
AT1G76450	1.0200687893	0.9337904167	0.9486410453	0.9181923157	0.0488239303	0.0176989799	0.0366457139	0.0183774775
AT1G76490	0.49008697	0.5041043483	0.6800284943	1.2796647083	0.0400894758	0.0663372255	0.0510667617	0.046200839
AT1G76550	0.9686707667	1.0136612483	1.236680609	1.282103484	0.0133124143	0.0133000523	0.0638269117	0.1220093509
AT1G76680	1.260570321	1.083762937	1.219740643	1.4620837817	0.0798512663	0.147768727	0.0712695629	0.1595908432
AT1G76730	1.0121477663	1.097894252	1.2841008353	1.0486782143	0.0101530628	0.0109343102	0.0506306529	0.0638403434
AT1G76810	0.9526551323	0.9673672813	1.0438824173	0.797346957	0.0075305794	0.05011886	0.0602081639	0.0554745952
AT1G76850	0.7878181403	0.9978830933	0.9559930273	0.9083717753	0.0087597381	0.1000625106	0.1112258231	0.051840168
AT1G77030	1.285931367	1.192731753	1.0307005723	0.8571014837	0.0341323418	0.0826053205	0.0459465788	0.0388823481
AT1G77060	1.179579952	1.1908517127	1.1889632593	1.1546665773	0.0248795296	0.0621480052	0.1955946734	0.0319087947
AT1G77090	1.012865572	0.9885455003	1.045785024	0.9824471073	0.0432934797	0.0321560478	0.124507754	0.0391399391
AT1G77120	0.2638845257	0.247584889	0.299105585	0.285003444	0.0155256735	0.0082492554	0.0420825616	0.0551112908
AT1G77122	1.014329231	1.204188126	0.954782432	0.9310096587	0.2480229385	0.188721466	0.0320859265	0.0403682301
AT1G77140	1.1809944987	1.1133116293	1.211501106	1.2354991223	0.0439256634	0.0639057155	0.1050067743	0.1787483422
AT1G77180	1.563233287	1.3711658907	1.2410244033	1.251125669	0.1276085777	0.0839203268	0.1630816497	0.0664531699
AT1G77460	1.0032918647	1.008462322	1.039865443	0.9184108447	0.059285526	0.0748979464	0.015181734	0.1035991591
AT1G77490	1.2522185213	1.0269871137	1.0044502517	0.9961894353	0.0447728961	0.0612281183	0.0640164848	0.073640019
AT1G77510	0.9501933403	0.9057784897	1.169443328	1.2933174107	0.0406992608	0.0387192112	0.1342003878	0.0955946295
AT1G77550	1.1389771053	1.112641923	1.1594502673	1.1110053313	0.0262401679	0.0153860487	0.0379904473	0.0508032327
AT1G77590	1.2259763347	1.1997183097	1.4459323073	1.336005443	0.0947310246	0.0374758729	0.1831308746	0.2485856116
AT1G77630	1.3188088087	1.1830845047	0.9987407463	0.9280452377	0.1114763499	0.0423273805	0.1036129582	0.0904444126
AT1G77670	1.4994198277	1.355687082	1.483185208	1.4263146177	0.0940210146	0.1659002632	0.059765049	0.0403676717
AT1G77940	0.920574939	0.8782376423	0.902813491	0.7920699373	0.0043671917	0.0232123494	0.0546351982	0.0219855823
AT1G78060	1.2872021507	1.4073919243	1.3670208717	1.2574400507	0.0474867626	0.1241395333	0.1098417597	0.059270188
AT1G78140	1.066863844	1.109453609	1.1097948803	1.1671142733	0.0536906845	0.0698203059	0.2059630384	0.0363087038
AT1G78150	0.9632383437	0.8310073337	0.8754593683	0.8598613493	0.1181306982	0.0554769342	0.0632169409	0.0334118084
AT1G78180	0.979706512	0.9183767613	0.9550602467	0.8533781793	0.0264113634	0.0288318038	0.0151653698	0.0347697515
AT1G78240	1.127770745	1.1411260287	1.3876532417	1.4109236007	0.0406421525	0.0363418291	0.175815883	0.1884203456
AT1G78280	1.121604901	1.1554151817	1.2587158277	1.2395417963	0.044718657	0.034818452	0.113373156	0.1073719228
AT1G78300	0.936587704	0.883886116	0.954913524	0.8979102727	0.0366014745	0.0173153973	0.0351817702	0.0339135721
AT1G78360	1.074479272	1.12579238	1.2583015913	1.1679733727	0.0410270829	0.0323976128	0.0537944278	0.0618547101
AT1G78370	0.7225053803	0.8507710147	1.2177328247	1.4513635823	0.0239195251	0.0193562536	0.0683738443	0.0865801458
